Product ID,Family ID,SKU,Title,Description,VariantName,VariantDescription,EAN,UPC,URL,Category,Base Image,Extra Image 1,Extra Image 2,Extra Image 3,Extra Image 4,Extra Image 5,Price,Sale Price,Has Inventory,Add to cart button present,Avg Review Rating,1 Star,2 Star,3 Star,4 Star,5 Star
MP_125562552,A00007427,534099803,Work Positioning Lanyard,"When working high up in the trees, you need safety equipment you can really trust. The Husqvarna work positioning lanyard is strong and versatile. Fully certified and ready to use for different jobs and working methods. Designed to be lightweight and easily adjusted with one hand. The steel thimble loop allows it to be used as an additional climbing line or anchor point. It’s also low friction and abrasion resistant. Diameter 11.5 mm. Length 4 and 5 m.","534 09 98-03 (LANYARD Work positioning 11,5 mm 7m, Prop65)","Work positioning 11.5mm, 7m",,193028437160,https://www.husqvarna.com/us/arborist-tools/work-positioning-lanyard/?article=534099803,Arborist Essentials,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/arborist-tools/photos/studio/fc-804723.png?v=3773db1c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/arborist-tools/photos/action/xa-720447.png?v=1e199c74c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,299.99,NA,Yes,Yes,5,0,0,0,0,1
MP_125562554,A00007531,534100802,Anti-Shock Chainsaw Strap,"With this anti-shock chainsaw strap, Husqvarna has taken safety for tree professionals to the next level. If the chainsaw falls and gets stuck in falling branches, the chainsaw strap tears open to reduce the impact force of the falling chainsaw and prevent injury. Pre-treated elastic webbing provides high abrasion resistance, while an integrated ring provides an extra attachment point for the chainsaw. Ideal for both experienced tree professionals and beginners.","534 10 08-02 (STRAP Chainsaw AntiShock with ring, Prop65)","STRAP Chainsaw AntiShock with ring, Prop65",,193028437177,https://www.husqvarna.com/us/arborist-tools/anti-shock-chainsaw-strap/?article=534100802,Arborist Essentials,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/arborist-tools/photos/studio/uw-510645.png?v=b3b5ea0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/arborist-tools/photos/action/xa-720447.png?v=1e199c74c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,84.99,NA,Yes,Yes,0,0,0,0,0,0
MP_125562571,A00007576,534971901,EPOS™ attachment kit,The Husqvarna EPOS™ attachment kit is compatible with our EPOS™ reference station. This steel bracket is designed for wall or mast Ø 1.18 - 1.97 in attachment. Dimensions: 11.8 in x 9.8 in. Diameter: 1.26 in.,534 97 19-01 (HOLDER ASSY Holder for EPOS reference station),EPOS™ Attachment Kit,7392930887558,,https://www.husqvarna.com/us/attachments/epos-attachment-kit/?article=534971901,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-accessories/photos/studio/uq-117223.png?v=a7ab3549c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,29.99,NA,No,Yes,5,0,0,0,0,4
MP_125562571,A00007576,534971910,EPOS™ attachment kit,The Husqvarna EPOS™ attachment kit is compatible with our EPOS™ reference station. This steel bracket is designed for wall or mast Ø 1.18 - 1.97 in attachment. Dimensions: 11.8 in x 9.8 in. Diameter: 1.26 in.,"534 97 19-10 (HOLDER ASSY Holder for EPOS reference station,Prop65)",EPOS™ Attachment Kit,7333377085282,193028453672,https://www.husqvarna.com/us/attachments/epos-attachment-kit/?article=534971910,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-accessories/photos/studio/uq-117223.png?v=a7ab3549c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,29.99,NA,Yes,Yes,5,0,0,0,0,4
MP_125560674,A00007553,535129003,Automower® Connector,"Connector, used to connect boundary wire to charging station.","535 12 90-03 (CONNECTOR 100 pcs, Prop65)",Connector 100 pcs,7333377056602,193028024278,https://www.husqvarna.com/us/robotic-accessories-and-installation-materials/automower-connector/?article=535129003,Robotic Accessories & Installation Materials,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-installation-materials/photos/studio/ru-744665.png?v=ab98e13ac334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-accessories/photos/studio/h330-0027.png?v=b194aa0fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-installation-materials/photos/studio/wc-797435.png?v=6cf6a7dbc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-installation-materials/photos/studio/xi-476026.png?v=5e7889fbc334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,181.99,NA,Yes,Yes,3.286,3,0,0,0,4
MP_126997825,A00004181,536144303,40-C80 Charging Rail,"Husqvarna 40-C80 charging rail offers a convenient way to attach and connect up to eight 40-C80 battery chargers. <br />This robust rail, made of high-quality aluminium,  keeps your 40-C80 chargers securely in place and in good order without tangled cables. Mount the rail on the workshop wall or shelf to save space, or place it on your desk laying on the included rubber feet. The 8-to-1 cable connection needs only one wall socket for power. The product does not include chargers and batteries.",536 14 43-03 (BATTERY CHARGER 40-C80 Charging Rail US/CAN),US/CAN,7333377023741,193028455690,https://www.husqvarna.com/us/battery-series-accessories/40-c80-charging-rail/?article=536144303,Battery Equipment,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/charger/photos/studio/ll-205669.png?v=cccf48fec334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,79.99,NA,Yes,Yes,5,0,0,0,0,1
MP_126918354,A00004196,536176302,Carabiner Mini,"High-quality, lightweight mini carabiners that are superb for attaching and organising your gear onto your harness. Not certified as personal protective equipment (PPE). Comes in packs of 3.","536 17 63-02 (CARABINER Accessory Mini 3-pcs, Prop65)","Accessory Carabiner Mini, 3 pcs",,193028456451,https://www.husqvarna.com/us/arborist-tools/carabiner-mini/?article=536176302,Arborist Essentials,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/arborist-tools/photos/studio/wc-201907.png?v=70e8d0c7c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,24.99,NA,Yes,Yes,5,0,0,0,0,1
MP_125562697,A00012839,536205501,Husqvarna Rapid Replace Trimmer Head,"Align, feed and twist! That's all it takes to quickly reload line with the Husqvarna Rapid Replace trimmer head. This semi-automatic, bump feed head takes seconds to restring and can hold up to 22 ft of .095” trimmer line. That's 10% more trimmer line capacity than the leading competitor's easy-load head. When the trimmer head is empty, simply align the eyelets, feed the Rapid Replace head with .065” - .105” line, and twist. Say goodbye to reloading frustrations from disassembling, and get back to trimming in no time with Rapid Replace.<br />This trimmer head will fit Husqvarna curved and straight shaft trimmers (excluding dual direction battery trimmers) as well as most leading competitor products.<br />Universal adapter kit includes:<br />M10 x 1.25 LH (installed)- straight shaft<br />M10 x 1.00 LH - straight shaft<br />3/8"" - 24 RH- curved shaft ​​​<br />Comes pre-wound with 22’ of .095” Husqvarna Titanium Force",536 20 55-01 (TRIMMER HEAD Rapid Replace Universal - HUS),Rapid Replace (must order in multiples of 6),7333377395190,193028586912,https://www.husqvarna.com/us/trimmer-heads/husqvarna-rapid-replace-trimmer-head/?article=536205501,Trimmer Heads,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/ci-655610.png?v=11a9e761c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/ju-192229.png?v=42f86daec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/qi-655300.png?v=59b18a6bc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/su-934182.png?v=d692a0bec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/fj-131799.png?v=41e002c5c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/ga-278688.png?v=1f7787c0c334639&format=PNG_SQUARE_CONTAIN_XXL,34.99,NA,Yes,Yes,3.162,29,4,3,2,36
MP_125695620,A00004647,536326210,CEORA® Cutting disc M,"The Husqvarna 43M cutting disk is compatible with the Razor 43M cutting deck on our CEORA™ robotic mowers. And with the quick-release function, disk changes are quick and efficient. This complete cutting disk does not include blades.",536 32 62-10 (CUTTING DISC CEORA Cutting disc M prop65),CEORA™ Cutting disc M Prop65,7333377037014,193028707904,https://www.husqvarna.com/us/attachments/ceora-cutting-disc-m/?article=536326210,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/studio/a/au/au-890120.png?v=7388b887c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,139.99,NA,Yes,Yes,0,0,0,0,0,0
MP_125562362,A00007909,536592805,"X-TOUGH LIGHT Professional 3/8"" pitch, large mount  (XTL)","Husqvarna X-TOUGH LIGHT RSN bars are light weight, easy to manoeuvre, yet durable bars, designed for tough conditions and for long working days. The RSN mount with 3 rivets and a tight fit make the tip robust while the RSN nose and oil hole design reduce both friction and fuel consumption. The bars are coated to protect against scratches and corrosion. Replaceable tip is available as a spare part. Available in 3 /8"" (20–36"").","536 59 28-05 (BAR X-TOUGH LIGHT 32 3/8"" 1.5 LM 105DL, US/CA)",Solid light weight bar,7333377066885,193028707096,https://www.husqvarna.com/us/bars/x-tough-light-professional-3-8-pitch-large-mount-xtl/?article=536592805,Bars,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/vl-845869.png?v=89958bf3c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/zi-593934.png?v=cc210ffc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/feature/fc-276837.png?v=da98de9c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,159.99,NA,Yes,Yes,4.261,3,1,0,2,17
MP_125562362,A00007909,536592884,"X-TOUGH LIGHT Professional 3/8"" pitch, large mount  (XTL)","Husqvarna X-TOUGH LIGHT RSN bars are light weight, easy to manoeuvre, yet durable bars, designed for tough conditions and for long working days. The RSN mount with 3 rivets and a tight fit make the tip robust while the RSN nose and oil hole design reduce both friction and fuel consumption. The bars are coated to protect against scratches and corrosion. Replaceable tip is available as a spare part. Available in 3 /8"" (20–36"").","536 59 28-84 (BAR X-TOUGH LIGHT 24 3/8"" 1.5 LM 84DL, US/CA)",Solid light weight bar,7333377066892,193028707089,https://www.husqvarna.com/us/bars/x-tough-light-professional-3-8-pitch-large-mount-xtl/?article=536592884,Bars,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/vl-845869.png?v=89958bf3c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/zi-593934.png?v=cc210ffc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/feature/fc-276837.png?v=da98de9c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,139.99,NA,Yes,Yes,4.261,3,1,0,2,17
MP_125562362,A00007909,536592893,"X-TOUGH LIGHT Professional 3/8"" pitch, large mount  (XTL)","Husqvarna X-TOUGH LIGHT RSN bars are light weight, easy to manoeuvre, yet durable bars, designed for tough conditions and for long working days. The RSN mount with 3 rivets and a tight fit make the tip robust while the RSN nose and oil hole design reduce both friction and fuel consumption. The bars are coated to protect against scratches and corrosion. Replaceable tip is available as a spare part. Available in 3 /8"" (20–36"").","536 59 28-93 (BAR X-TOUGH LIGHT 28 3/8"" 1.5 LM 93DL, US/CA)","28"" / 93DL /  .058 gauge",7333377066908,193028707102,https://www.husqvarna.com/us/bars/x-tough-light-professional-3-8-pitch-large-mount-xtl/?article=536592893,Bars,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/vl-845869.png?v=89958bf3c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/studio/zi-593934.png?v=cc210ffc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/bars/photos/feature/fc-276837.png?v=da98de9c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,149.99,NA,Yes,Yes,4.261,3,1,0,2,17
MP_164931200,A00013291,536664102,Large Automower® House,"The Automower® House protects your robotic lawn mower from rain, sun exposure, and outdoor debris while it is parked and charging. The covered design helps reduce long‑term wear caused by weather, supporting consistent performance and appearance over time.<br />A foldable top allows direct access to the mower keypad and display without removing the house, making it easy to check status or adjust settings while charging. The Automower® House is designed for seamless compatibility with the Automower® iQ Series as well as 560, 580 and 580L models.","536 66 41-02 (HOUSING Large P21NA, P25 EPOS, P22, prop65)",Automower House Large,,193028791675,https://www.husqvarna.com/us/attachments/large-automower-house/?article=536664102,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-accessories/photos/action/vs-156023.png?v=980ba524c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-accessories/photos/studio/pq-883782.png?v=5627c34fc334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,171.99,NA,No,Yes,0,0,0,0,0,0
MP_164934017,A00003510,536849303,Automower® iQ Series Wall Hanger,Easily store your Automower® iQ Series mower with the Husqvarna Wall Hanger. This metal hanger mounts directly to your wall so you can easily store your mower during the off-season. Kit includes 1 x wall hanger and all mounting hardware. Compatible with all Automower® iQ Series robotic mowers.,"536 84 93-03 (WALL HANGER Storage Hook 410 iQ, 420 iQ, 440 iQ)","410 iQ, 420 iQ, 440 iQ",,193028791668,https://www.husqvarna.com/us/attachments/automower-iq-series-wall-hanger/?article=536849303,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mower-installation-materials/photos/studio/lp-274392.png?v=ab376dc8c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/people-and-lifestyle/ke-015416.png?v=1382c8ddc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/people-and-lifestyle/px-534983.png?v=12abd4e4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/feature/rc-238053.png?v=a99c79c7c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/people-and-lifestyle/zw-632900.png?v=d99cdd07c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/robotic-mowers/photos/studio/q/qu/qu-541014.png?v=554fee5ec334639&format=PNG_SQUARE_CONTAIN_XXL,32.99,NA,Yes,Yes,2.857,3,0,1,1,2
MP_136431230,A00007651,536913102,"X-COM Active, headband","Husqvarna X-COM Active protects your hearing while enabling reliable and crystal-clear intercom. Developed by Husqvarna specifically for tree care teams, this robust and comfortable hearing protection with a full duplex intercom system allows up to 10 people to talk simultaneously. Protected from loud noises you can still hear ambient sound, connect your devices via Bluetooth®, and add external users to the team’s conversation with a phone call.","536 91 31-02 (HEARING PROTECTOS X-COM Active Ear Muff,Intercom+Bluetooth,Headband,NA)","HEARING PROTECTOS X-COM Active Ear Muff,Intercom+Bluetooth,Headband,NA",,193028748112,https://www.husqvarna.com/us/personal-protective-equipment/x-com-active-headband/?article=536913102,Personal Protective Equipment & Work Wear,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/ha-893431.png?v=b0791e44c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/mp-923531.png?v=4f7c1e33c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/um-462393.png?v=c20b8d54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/uo-146563.png?v=f2b03140c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,599.99,NA,Yes,Yes,4,0,0,0,1,0
MP_136428513,A00007652,536913202,"X-COM Active, helmet mount","Husqvarna X-COM Active protects your hearing while enabling reliable and crystal-clear intercom. Developed by Husqvarna specifically for tree care teams, this robust and comfortable hearing protection with a full duplex intercom system allows up to 10 people to talk simultaneously. Protected from loud noises you can still hear ambient sound, connect your devices via Bluetooth®, and add external users to the team’s conversation with a phone call. Compatible with Husqvarna Technical helmet and Arborist Spire helmets. Two adapters are included to fit several helmets.","536 91 32-02 (HEARING PROTECTOS X-COM Active Ear Muff,Intercom+Bluetooth,Helmet,NA)","HEARING PROTECTOS X-COM Active Ear Muff,Intercom+Bluetooth,Helmet,NA",,193028748129,https://www.husqvarna.com/us/personal-protective-equipment/x-com-active-helmet-mount/?article=536913202,Personal Protective Equipment & Work Wear,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/xx-145489.png?v=6744b8e6c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/action/vt-715397.png?v=312bcdb6c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/people-and-lifestyle/si-593098.png?v=119243d8c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/action/ek-002425.png?v=20a91549c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/sl-764427.png?v=bdd0bd7c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/ry-513269.png?v=663cccafc334639&format=PNG_SQUARE_CONTAIN_XXL,599.99,NA,No,Yes,2.6,2,1,0,1,1
MP_136423604,A00007654,536913602,"X-SYNC, headband","Husqvarna X-SYNC protects your hearing while enabling Bluetooth® connectivity to your mobile phone. Developed by Husqvarna for professional users, this robust and comfortable hearing protection is very easy and intuitive to use. The active hearing protection allows you to hear ambient sound, use your mobile phone hands-free, stream audio or listen to the built-in FM radio, while protecting your ears from harmful noise.","536 91 36-02 (HEARING PROTECTOS X-SYNC Ear Muff, Bluetooth, Headband,NA)",Headband,,193028748136,https://www.husqvarna.com/us/personal-protective-equipment/x-sync-headband/?article=536913602,Personal Protective Equipment & Work Wear,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/bt-718101.png?v=629f20fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/qs-146168.png?v=e23b6573c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/yx-363496.png?v=a0769748c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/zf-678149.png?v=ddd64005c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,499.99,NA,Yes,Yes,0,0,0,0,0,0
MP_136422355,A00007655,536913902,"X-SYNC, helmet mount","Husqvarna X-SYNC protects your hearing while enabling Bluetooth® connectivity to your mobile phone. Developed by Husqvarna for professional users, this robust and comfortable hearing protection is very easy and intuitive to use. The active hearing protection allows you to hear ambient sound, use your mobile phone hands-free, stream audio or listen to the built-in FM radio, while protecting your ears from harmful noise. Compatible with Husqvarna Technical helmet and Arborist Spire helmets. Two adapters are included to fit several helmets.","536 91 39-02 (HEARING PROTECTOS X-SYNC Ear Muff, Bluetooth, Helmet, NA)",Helmet mount,,193028748143,https://www.husqvarna.com/us/personal-protective-equipment/x-sync-helmet-mount/?article=536913902,Personal Protective Equipment & Work Wear,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/dj-494353.png?v=55f99c66c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/gx-487998.png?v=82c6bafec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/fx-843878.png?v=e29e3530c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/studio/kf-854239.png?v=7d33f450c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/hearing-protection/photos/feature/tm-531445.png?v=ca8d81d9c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/z/zk/zk-985783.png?v=861387d3c334639&format=PNG_SQUARE_CONTAIN_XXL,499.99,NA,Yes,Yes,0,0,0,0,0,0
MP_131621983,A00008355,536941601,"Double Bagger Fits Xcite™ 54"" Deck","6 bushel or 210 liter collector with durable, polyester mesh collection bags. Can be used with or without lawn bags. Full bag indicator lets you know when the bag is full. Easy-glide bin with built-in handles makes clipping disposal easier. Collar handle and straps on the bottom of the bag both allow for easy dumping.",536 94 16-01 (COLLECTOR),"COLLECTOR 2 Bag, 54"" ClearCut deck Zero Turn Xcite™",,193028716401,https://www.husqvarna.com/us/rear-mounted-attachments/double-bagger-fits-xcite-54-deck/?article=536941601,Rear-Mounted Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/tractor-attachments/photos/studio/h310-0274.png?v=41562004c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,1199.0,NA,Yes,Yes,4.333,0,0,1,0,2
MP_125560495,A00010993,537048502,J-Handle / Barrier Bar Kit,"Converts loop handle trimmers to J-Handles for grass and brush blade use.  Contains barrier bar, shoulder strap and suspension eyelet, blade locknut, support flange, 255-4 Grass Blade, support cup, combination guard, and socket wrench. Not to be used with Saw Blades.","537 04 85-02 (KIT  325Lx/Lxt,322L,525L,525LS/LST before -18)","J-HANDLE KIT 325Lx/Lxt,322L,525L,525LS/LST before -18.",7391883052440,024761025331,https://www.husqvarna.com/us/trimmer-attachments/j-handle-barrier-bar-kit/?article=537048502,Combi Trimmer Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/handheld-product-accessories/photos/studio/h410-0142.png?v=b277c9cfc334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,69.99,NA,Yes,Yes,5,0,0,0,0,3
MP_125559973,A00001843,537183328,Pole saw attachment PA1100,Pole saw attachment for combi trimmers. Gives extra reach when needed. Cuts branches up to approximately 15 cm in thickness.,"537 18 33-28 (PA1100 POLESAW ATTACHMENT PA1100 - 3/8"")","PA1100 (US50, CA - 3/8"")",7333377006041,193028455447,https://www.husqvarna.com/us/trimmer-attachments/pole-saw-attachment-pa1100/?article=537183328,Combi Trimmer Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/combi-trimmer-attachments/photos/studio/h210-0501b.png?v=8278a66ec334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,259.99,NA,Yes,Yes,4.286,0,0,2,1,4
MP_125559966,A00001849,537353503,Trimmer attachment TA850,For detachable trimmers. Cutting equipment and guard are included. Shaft diameter 24 mm.,537 35 35-03 (TA850 TRIMMER ATTACHMENT Incl. guard and T35),"TA850/24 for 122LD, 125LDX, 128LDX, 323LD, 324LDX, 325LDX, 326LDX, 327LDX, 525LK",7333377006119,193028455492,https://www.husqvarna.com/us/trimmer-attachments/trimmer-attachment-ta850/?article=537353503,Combi Trimmer Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/grass-trimmers/photos/studio/h210-0418b.png?v=e2e4d96ec334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,139.99,NA,No,Yes,5,0,0,0,0,2
MP_125562918,A00012817,537388101,Trimmer head T35 Universal,"Exclusively designed by Husqvarna, the T35 Professional Tap Advance trimmer head features an easy to reload spool that comes off with the cap, eliminating the need to turn the trimmer upside down to reload the line.  The spool has a split design which reduces tangling and line welding, and has arrows to show the correct directional winding of the line to eliminate guesswork. The spool has two key slots to lock the trimmer line in and keep it from unwrapping while putting the cap back on the trimmer head.  The T35 holds .065"", .080"", .095"", or .105"" trimmer line and has a capacity of 28 feet of .095"" gauge line, one of the best in the industry and comes pre-wound with .095"" Titanium Force™ trimmer line.",537 38 81-01 (TRIMMER HEAD T35 M10 Universal Semi auto),"Universal Version- 10 mm arbor, mutliple arbors. Fits most straight-shaft trimmers (Husqvarna, Stihl, Echo, Redmax, Shindaiwa and Poulan).",7391883000786,705788212767,https://www.husqvarna.com/us/trimmer-heads/trimmer-head-t35-universal/?article=537388101,Trimmer Heads,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/trimmer-heads/photos/studio/h410-0473.png?v=19d9f51dc334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,NA,34.99,NA,No,Yes,3.889,4,0,0,4,10
MP_131622833,A00008356,537498401,Xcite™ Hitch Kit,The hitch kit allows the versatility of select tow behind attachments. For Xcite™ zero-turns. (Flat ground applications only),537 49 84-01 (HITCH),Xcite™ Hitch Kit,7333377456815,193028716456,https://www.husqvarna.com/us/attachments/xcite-hitch-kit/?article=537498401,Attachments,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/zero-turn-mower-accessories/photos/studio/bh-635951.png?v=4070b2d7c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/zero-turn-mower-accessories/photos/studio/nu-467691.png?v=220b2540c334639&format=PNG_SQUARE_CONTAIN_XXL,NA,NA,NA,NA,29.99,NA,Yes,Yes,4.333,1,0,0,0,5
